No,Student_ID,Name,Attendance_F2F_Session_1,Attendance_F2F_Session_2,Attendance_F2F_Session_3,Attendance_F2F_Session_4,Attendance_F2F_Session_5,Attendance_F2F_Session_6,Attendance_F2F_Session_7,Attendance_F2F_Session_8,Attendance_Online_Session_1,Attendance_Online_Session_2,Attendance_Online_Session_3,Attendance_Online_Session_4,F2F_Present_Count,Online_Present_Count,Total_Present_Count,F2F_Absent_Count,Online_Absent_Count,Total_Absent_Count,Attendance_Rate
437,2265886551,"Bautista, Faith E.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
438,2225355797,"Añonuevo, Franz J.",1,1,1,1,1,0,0,1,1,1,1,0,6,3,9,2,1,3,0.75
439,2208318465,"Tolentino, Ella J.",1,0,1,1,1,1,1,1,0,0,0,1,7,1,8,1,3,4,0.6666666666666666
440,2358094388,"Quimbo, Ian P.",1,1,1,1,0,1,1,1,0,1,1,1,7,3,10,1,1,2,0.8333333333333334
441,2262604657,"Domingo, Joshua O.",0,1,1,1,1,1,1,0,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
442,2222380137,"Dela Cruz, Mark I.",1,1,1,1,1,1,0,1,1,1,1,0,7,3,10,1,1,2,0.8333333333333334
443,2379473103,"Salazar, EJ E.",0,0,0,1,1,1,1,0,1,1,1,1,4,4,8,4,0,4,0.6666666666666666
444,2273536065,"Nuer, Sean I.",1,1,1,0,1,1,1,0,1,1,0,0,6,2,8,2,2,4,0.6666666666666666
445,2392116802,"Lantinay, Patrick G.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
446,2348200538,"Cruz, Kevin O.",1,1,1,1,0,1,0,1,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
447,2250680804,"Maraon, Renz M.",1,1,1,1,1,0,1,0,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
448,2339061003,"Gumapac, Sean M.",1,1,1,1,1,1,0,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
449,2229326817,"Magante, Joshua C.",1,1,1,0,0,1,0,1,0,0,0,0,5,0,5,3,4,7,0.4166666666666667
450,2276577693,"Cabuco, Jade E.",1,1,1,1,0,1,1,1,1,1,0,1,7,3,10,1,1,2,0.8333333333333334
451,2321150441,"Dela Cerna, Ian H.",1,1,1,1,1,1,1,0,1,0,1,1,7,3,10,1,1,2,0.8333333333333334
452,2219258539,"Dela Cruz, Rogelio N.",1,1,1,1,0,1,1,1,1,0,0,1,7,2,9,1,2,3,0.75
453,2357316783,"Nuer, Nathan H.",1,1,1,0,1,1,1,0,1,1,1,0,6,3,9,2,1,3,0.75
454,2316620269,"Salazar, James O.",0,1,1,1,1,0,1,1,1,0,0,0,6,1,7,2,3,5,0.5833333333333334
455,2382557213,"Malana, Jannerie I.",1,1,0,1,1,1,0,1,1,0,1,1,6,3,9,2,1,3,0.75
456,2371746242,"Publico, Patrick C.",0,1,1,1,1,1,1,1,1,1,0,1,7,3,10,1,1,2,0.8333333333333334
457,2205676107,"Soriano, Paolo P.",1,0,1,0,1,1,1,1,0,0,1,1,6,2,8,2,2,4,0.6666666666666666
458,2287473639,"Magante, Khiara L.",1,1,1,0,1,1,1,0,0,1,1,0,6,2,8,2,2,4,0.6666666666666666
459,2321166977,"Abad, Winchel K.",1,1,1,1,0,1,1,1,1,1,0,0,7,2,9,1,2,3,0.75
460,2205933026,"Aquino, Anne P.",1,0,1,0,1,0,0,0,1,1,1,1,3,4,7,5,0,5,0.5833333333333334
461,2276171183,"Mendoza, Daniel M.",1,0,1,1,1,1,0,0,1,1,0,0,5,2,7,3,2,5,0.5833333333333334
462,2381860563,"Lantinay, John M.",0,0,1,0,1,0,1,1,0,0,1,1,4,2,6,4,2,6,0.5
463,2305657408,"De Guzman, Renz J.",1,1,1,1,1,1,1,1,1,0,0,1,8,2,10,0,2,2,0.8333333333333334
464,2232195526,"Cajes, Justine O.",0,1,1,1,1,1,1,0,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
465,2207833816,"Quimbo, Mary D.",1,0,0,0,1,1,1,1,0,1,0,0,5,1,6,3,3,6,0.5
466,2237058860,"Torres, Princess L.",1,1,1,1,1,1,1,1,1,0,0,0,8,1,9,0,3,3,0.75
467,2395346074,"Dela Cruz, Jaira M.",0,1,1,1,1,0,1,1,1,1,1,0,6,3,9,2,1,3,0.75
468,2382474885,"Abad, Christian J.",1,1,1,1,1,1,1,1,1,0,1,1,8,3,11,0,1,1,0.9166666666666666
469,2316414431,"Cabuco, Jade O.",1,1,1,1,1,1,1,1,1,0,1,1,8,3,11,0,1,1,0.9166666666666666
470,2357425583,"Aquino, Sean G.",1,1,1,1,0,0,0,1,1,1,1,0,5,3,8,3,1,4,0.6666666666666666
471,2320155069,"Gonzales, Sean D.",1,1,1,0,1,0,1,1,0,1,1,1,6,3,9,2,1,3,0.75
472,2331730989,"Flores, Christian C.",1,1,1,1,1,1,1,1,0,1,1,1,8,3,11,0,1,1,0.9166666666666666
473,2276221207,"Tan, Jannerie F.",1,1,1,1,0,0,0,1,1,0,1,0,5,2,7,3,2,5,0.5833333333333334
474,2215908230,"Publico, Thomas A.",1,1,0,1,1,0,0,1,1,1,1,0,5,3,8,3,1,4,0.6666666666666666
475,2300079290,"Añonuevo, Juvel D.",1,0,0,0,1,1,0,1,1,1,1,1,4,4,8,4,0,4,0.6666666666666666
476,2291944691,"Rubio, Renz H.",1,1,1,1,1,1,1,1,1,1,0,1,8,3,11,0,1,1,0.9166666666666666
477,2277869677,"Albarracin, Trisha D.",0,0,1,0,1,0,1,1,1,0,1,1,4,3,7,4,1,5,0.5833333333333334
478,2360514737,"Fernandez, Miguel C.",1,1,1,1,1,0,1,1,0,1,0,1,7,2,9,1,2,3,0.75
479,2305124959,"Valdez, Miguel P.",0,1,1,0,1,1,1,1,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
480,2203464394,"Merina, Jade G.",1,1,1,1,1,0,1,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
481,2286950689,"Merina, Maria L.",1,1,1,1,1,1,1,1,1,1,0,1,8,3,11,0,1,1,0.9166666666666666
482,2313832588,"Valdez, Ella I.",1,1,1,0,1,0,0,1,0,1,0,1,5,2,7,3,2,5,0.5833333333333334
483,2373487905,"Lisondra, Lance M.",1,0,1,1,1,1,0,1,1,0,1,1,6,3,9,2,1,3,0.75
484,2354008352,"Santos, Donna O.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
485,2296142366,"Magante, Thomas C.",1,1,1,0,1,0,1,1,1,0,1,0,6,2,8,2,2,4,0.6666666666666666
486,2399059538,"Valdez, Donna J.",1,1,1,0,1,1,1,1,1,0,1,1,7,3,10,1,1,2,0.8333333333333334
487,2220706382,"Valdez, John D.",1,0,0,0,1,1,1,1,1,1,1,1,5,4,9,3,0,3,0.75
488,2346452763,"Dela Cerna, Sean P.",1,0,1,1,1,1,0,0,1,1,1,1,5,4,9,3,0,3,0.75
489,2248383555,"Mercado, John N.",1,1,0,0,0,1,1,1,1,1,1,1,5,4,9,3,0,3,0.75
490,2295716233,"Delfin, Nathan M.",0,1,1,0,1,0,1,1,1,1,1,0,5,3,8,3,1,4,0.6666666666666666
491,2309014670,"Delfin, Trisha L.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
492,2385554288,"Reyes, Jessa F.",1,0,1,1,0,1,0,0,1,0,1,0,4,2,6,4,2,6,0.5
493,2336289323,"Maraon, Kevin I.",0,0,1,0,1,1,1,1,1,1,1,1,5,4,9,3,0,3,0.75
494,2261145336,"Lintawahan, Patrick K.",1,0,0,0,0,0,1,1,0,1,1,1,3,3,6,5,1,6,0.5
495,2349581651,"Aquino, Meljon J.",1,1,1,0,1,1,1,0,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
496,2204267705,"Tilanduca, Lester M.",1,0,1,1,1,1,1,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
497,2303605236,"Mendoza, Pol J.",1,1,1,1,1,0,1,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
498,2203877733,"Bautista, Christian P.",1,1,1,1,0,0,1,0,0,1,1,1,5,3,8,3,1,4,0.6666666666666666
499,2269626377,"Quimbo, Christian E.",0,0,1,1,1,1,1,1,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
500,2301214407,"Salazar, Sean O.",1,0,1,0,1,0,1,0,0,0,0,1,4,1,5,4,3,7,0.4166666666666667
501,2371682105,"Rivera, Nathan O.",1,1,1,0,1,1,1,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
502,2359777738,"Cabuco, John B.",1,1,1,1,0,1,0,1,0,0,0,1,6,1,7,2,3,5,0.5833333333333334
503,2378985769,"Castro, Gabriel N.",1,1,0,1,1,1,1,0,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
504,2353602648,"Gonzales, Mary E.",1,1,1,1,1,1,0,0,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
505,2392205934,"Maraon, Ella N.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
506,2260193678,"Dela Cerna, Natalie G.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
507,2319725393,"Garcia, Franz O.",1,1,1,1,1,0,1,1,0,1,1,1,7,3,10,1,1,2,0.8333333333333334
508,2222572710,"Uy, Trisha E.",1,1,0,1,1,1,1,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
509,2206583635,"De Guzman, Jaymarc E.",1,1,1,1,1,1,1,1,1,0,1,1,8,3,11,0,1,1,0.9166666666666666
510,2361737591,"Tan, Miguel C.",0,1,0,0,1,1,1,1,0,0,0,1,5,1,6,3,3,6,0.5
511,2256922024,"Magante, Jessa H.",0,1,0,1,1,1,1,0,1,1,0,1,5,3,8,3,1,4,0.6666666666666666
512,2391487317,"Maraon, John K.",0,0,1,1,1,0,1,1,0,1,1,0,5,2,7,3,2,5,0.5833333333333334
513,2335018012,"Cruz, Patrick O.",1,1,1,1,1,1,0,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
514,2290433563,"Villanueva, Natalie E.",1,1,1,1,1,1,1,0,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
515,2226219230,"Aquino, John J.",1,1,1,1,1,1,0,1,0,0,0,0,7,0,7,1,4,5,0.5833333333333334
516,2274142257,"Valdez, Mark K.",1,1,1,1,1,1,1,1,0,0,1,1,8,2,10,0,2,2,0.8333333333333334
517,2241702292,"Garcia, Justine F.",1,1,1,1,1,0,1,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
518,2205755057,"Tolentino, Mark A.",1,1,1,1,1,1,1,1,1,1,0,1,8,3,11,0,1,1,0.9166666666666666
519,2296101615,"Tolentino, Kyle F.",1,1,1,1,0,1,0,1,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
520,2244891040,"Aquino, Elisabeth G.",0,1,1,1,1,1,1,0,1,1,1,0,6,3,9,2,1,3,0.75
521,2277890517,"Mendoza, Jade I.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
522,2215945176,"Bautista, John B.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
523,2267623170,"Delfin, Nathan D.",1,1,1,1,0,1,1,0,0,1,1,0,6,2,8,2,2,4,0.6666666666666666
524,2220982657,"Aquino, Meljon M.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
525,2220102037,"Maraon, Kim C.",1,1,1,1,1,1,1,0,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
526,2371194224,"Santos, Justine M.",1,1,1,1,1,1,1,1,1,0,1,1,8,3,11,0,1,1,0.9166666666666666
527,2202925334,"Uy, Kevin K.",1,1,0,1,1,0,1,1,1,1,0,1,6,3,9,2,1,3,0.75
528,2337333567,"Publico, Jaymarc J.",1,1,0,1,0,1,1,1,1,1,1,0,6,3,9,2,1,3,0.75
529,2398018203,"Merina, Lester A.",1,1,1,1,0,0,1,1,0,0,1,1,6,2,8,2,2,4,0.6666666666666666
530,2353702828,"Melendez, Mary L.",1,1,1,0,1,0,1,1,0,0,1,1,6,2,8,2,2,4,0.6666666666666666
531,2306353693,"Mendoza, Kate D.",0,1,1,0,1,1,0,1,1,1,1,1,5,4,9,3,0,3,0.75
532,2219081711,"Mendoza, Carlo A.",1,0,1,1,1,1,1,1,0,1,1,1,7,3,10,1,1,2,0.8333333333333334
533,2260941694,"Publico, Natalie M.",0,1,1,0,1,1,0,1,0,1,1,0,5,2,7,3,2,5,0.5833333333333334
534,2241744595,"Melendez, Jeter G.",1,1,1,1,0,1,1,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
535,2204211010,"Mendoza, Christian C.",1,1,0,1,1,1,1,1,0,1,1,1,7,3,10,1,1,2,0.8333333333333334
536,2373621322,"Maraon, Claire G.",1,1,1,1,1,0,1,1,0,1,1,1,7,3,10,1,1,2,0.8333333333333334
537,2380169022,"De Guzman, Natalie E.",1,1,0,1,1,1,1,0,1,1,1,0,6,3,9,2,1,3,0.75
538,2299348409,"Aquino, Elisabeth J.",0,1,0,1,1,0,1,0,0,1,1,1,4,3,7,4,1,5,0.5833333333333334
539,2217874530,"Salazar, Justine K.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
540,2308787620,"De Guzman, Winchel E.",1,1,0,1,1,0,0,1,0,0,1,1,5,2,7,3,2,5,0.5833333333333334
541,2317915849,"Malana, Rogelio D.",0,1,1,1,1,1,1,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
542,2255765587,"Dela Cerna, Natalie E.",1,1,0,1,1,0,1,1,1,0,1,0,6,2,8,2,2,4,0.6666666666666666
543,2266408257,"Aquino, Sean H.",1,1,1,1,1,1,1,1,1,0,1,1,8,3,11,0,1,1,0.9166666666666666
544,2258984679,"Dela Cruz, James N.",1,0,1,0,0,1,0,1,1,0,0,1,4,2,6,4,2,6,0.5
545,2200211672,"Dela Cruz, Jessa G.",1,1,1,0,1,1,1,0,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
546,2248607624,"Gonzales, Mary M.",1,0,1,1,1,0,0,0,1,0,1,0,4,2,6,4,2,6,0.5
547,2321523460,"Flores, Ella F.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
548,2343097792,"Albarracin, Sean C.",1,1,1,1,1,1,1,1,1,0,1,1,8,3,11,0,1,1,0.9166666666666666
549,2314716022,"Publico, Kate N.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
550,2212363128,"Gumapac, Kyle I.",0,1,0,1,1,1,1,1,0,1,1,1,6,3,9,2,1,3,0.75
551,2319554766,"Cabuco, Jessa F.",0,1,1,1,1,1,1,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
552,2298793441,"De Guzman, Jaymarc P.",1,0,1,1,0,1,1,1,1,1,0,1,6,3,9,2,1,3,0.75
553,2236597814,"Valdez, Kyle E.",1,1,1,1,1,1,1,1,1,1,1,0,8,3,11,0,1,1,0.9166666666666666
554,2279796020,"Maraon, Carlo A.",1,1,1,1,1,0,0,1,0,1,0,1,6,2,8,2,2,4,0.6666666666666666
555,2303053120,"Lisondra, Kyle D.",0,0,1,0,1,0,0,1,1,1,0,1,3,3,6,5,1,6,0.5
556,2361748259,"Ramos, Kim I.",1,0,0,0,1,1,1,0,1,0,0,0,4,1,5,4,3,7,0.4166666666666667
557,2297553891,"Soriano, Winchel P.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
558,2267499382,"Garcia, Miguel M.",1,0,1,1,0,1,0,0,1,0,1,1,4,3,7,4,1,5,0.5833333333333334
559,2385823900,"De Guzman, Miky A.",0,1,1,1,0,1,1,1,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
560,2334064430,"Gumapac, Mark F.",0,0,1,0,1,0,1,1,1,0,1,1,4,3,7,4,1,5,0.5833333333333334
561,2367618848,"Dela Cerna, Christian P.",1,1,1,0,0,0,1,1,1,1,0,1,5,3,8,3,1,4,0.6666666666666666
562,2292266847,"Cajes, Angela G.",1,1,1,1,1,0,1,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
563,2320596751,"Aquino, Johann M.",1,0,1,1,1,1,0,1,1,0,1,1,6,3,9,2,1,3,0.75
564,2358767907,"Domingo, Ian G.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
565,2277077372,"Cabuco, Jaira L.",0,1,1,0,0,0,1,1,1,1,1,1,4,4,8,4,0,4,0.6666666666666666
566,2353734869,"Neri, Elisabeth B.",1,1,0,1,1,1,0,0,0,0,1,1,5,2,7,3,2,5,0.5833333333333334
567,2332191676,"Soriano, Juvel G.",1,0,0,1,0,1,1,1,1,1,1,1,5,4,9,3,0,3,0.75
568,2325447868,"Lisondra, Natalie M.",1,1,1,1,1,0,1,1,0,0,1,1,7,2,9,1,2,3,0.75
569,2391710170,"Melendez, Rogelio O.",1,1,1,0,1,0,1,1,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
570,2276546113,"Halinon, Christian K.",1,0,1,1,1,0,1,1,0,0,1,0,6,1,7,2,3,5,0.5833333333333334
571,2263208031,"Maraon, John E.",1,1,1,1,1,1,1,1,1,0,0,1,8,2,10,0,2,2,0.8333333333333334
572,2233094797,"Cruz, Patrick C.",0,0,0,1,1,1,0,0,1,1,1,1,3,4,7,5,0,5,0.5833333333333334
573,2361599506,"Dela Cruz, Jannerie C.",1,1,1,1,1,1,0,1,1,1,1,0,7,3,10,1,1,2,0.8333333333333334
574,2268107326,"Valdez, Princess A.",1,1,0,0,0,0,1,0,1,1,1,1,3,4,7,5,0,5,0.5833333333333334
575,2351933499,"Delfin, Trisha M.",1,1,1,1,1,1,0,1,1,1,1,0,7,3,10,1,1,2,0.8333333333333334
576,2219740374,"Rubio, Mary C.",0,0,0,0,1,1,1,0,1,1,0,1,3,3,6,5,1,6,0.5
577,2370612663,"Cabuco, Angela L.",1,1,1,1,1,1,1,1,1,0,1,1,8,3,11,0,1,1,0.9166666666666666
578,2342127886,"Quimbo, Miky F.",1,1,0,1,1,1,0,0,1,1,1,1,5,4,9,3,0,3,0.75
579,2233842083,"De Guzman, Johann L.",0,1,1,0,1,1,1,1,1,0,1,1,6,3,9,2,1,3,0.75
580,2276201325,"Reyes, Maria B.",0,1,1,1,0,0,1,1,0,1,1,0,5,2,7,3,2,5,0.5833333333333334
581,2315351913,"Domingo, Dean B.",1,0,1,1,1,1,1,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
582,2254317042,"Quimbo, Kate C.",0,1,0,1,1,0,1,1,0,0,1,0,5,1,6,3,3,6,0.5
583,2321660436,"Domingo, Winchel G.",1,1,1,1,1,1,1,1,1,1,0,1,8,3,11,0,1,1,0.9166666666666666
584,2266057615,"Lisondra, Natalie A.",1,1,1,0,1,1,0,1,1,1,0,0,6,2,8,2,2,4,0.6666666666666666
585,2318941886,"De Guzman, Angela L.",1,0,0,1,1,1,0,1,1,1,1,1,5,4,9,3,0,3,0.75
586,2335263209,"Dela Cerna, Juvel P.",1,0,1,1,1,0,1,1,0,1,1,1,6,3,9,2,1,3,0.75
587,2365352336,"Garcia, Lester E.",1,1,1,0,1,1,0,1,0,1,1,1,6,3,9,2,1,3,0.75
588,2352089538,"Gumapac, Elisabeth L.",1,0,1,0,1,1,1,1,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
589,2217750604,"Valdez, Ella E.",1,1,1,1,0,1,1,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
590,2294576245,"Torres, Meljon I.",0,1,1,0,1,1,1,1,0,1,0,1,6,2,8,2,2,4,0.6666666666666666
591,2397904087,"Salto, Claire N.",1,1,1,1,1,0,1,1,0,0,1,1,7,2,9,1,2,3,0.75
592,2342448146,"Magante, Kim B.",1,1,1,0,1,1,0,1,0,1,0,1,6,2,8,2,2,4,0.6666666666666666
593,2311385458,"De Guzman, Rica M.",1,1,1,1,1,1,1,0,1,1,0,1,7,3,10,1,1,2,0.8333333333333334
594,2216700385,"Malana, Justine I.",1,1,1,0,0,1,1,1,0,0,1,1,6,2,8,2,2,4,0.6666666666666666
595,2397440365,"Maraon, Nicole M.",0,0,1,1,0,1,1,1,1,1,1,1,5,4,9,3,0,3,0.75
596,2315496524,"Bautista, Dean F.",0,1,1,1,1,0,0,1,1,1,0,0,5,2,7,3,2,5,0.5833333333333334
597,2232030461,"Gonzales, EJ J.",1,1,1,1,1,0,1,1,1,0,1,1,7,3,10,1,1,2,0.8333333333333334
598,2381999122,"Santos, Miguel P.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
599,2367254040,"Dela Cruz, Elisabeth N.",1,0,1,1,1,1,1,1,1,0,1,1,7,3,10,1,1,2,0.8333333333333334
600,2338829231,"Garcia, Dean M.",0,1,1,1,1,1,1,0,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
601,2257390124,"Cabuco, Donna F.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
602,2392919269,"Tilanduca, Mark M.",1,1,0,1,1,1,0,0,0,1,0,1,5,2,7,3,2,5,0.5833333333333334
603,2226766187,"Rivera, Jaymarc D.",1,1,0,0,1,1,1,1,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
604,2201659597,"Lantinay, Juvel A.",0,1,1,1,1,1,0,0,1,1,1,1,5,4,9,3,0,3,0.75
605,2356825624,"Dela Cruz, Kate I.",1,0,1,1,1,1,1,1,0,1,1,1,7,3,10,1,1,2,0.8333333333333334
606,2270551402,"Melendez, Nicole J.",0,1,1,0,1,0,1,1,0,1,1,0,5,2,7,3,2,5,0.5833333333333334
607,2367560429,"Flores, Lance E.",1,1,0,1,1,1,1,1,0,0,1,1,7,2,9,1,2,3,0.75
608,2317454322,"Dela Cruz, Thomas G.",0,0,1,0,1,0,1,1,1,0,0,0,4,1,5,4,3,7,0.4166666666666667
609,2318280232,"Gumapac, Lester E.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
610,2238606372,"Magante, Christian G.",1,1,1,1,1,1,1,1,0,1,0,0,8,1,9,0,3,3,0.75
611,2386957057,"Mendoza, Claire H.",1,1,1,1,1,0,1,1,1,1,0,1,7,3,10,1,1,2,0.8333333333333334
612,2377852238,"Maraon, Jaymarc E.",1,1,1,1,1,1,0,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
613,2302589413,"Melendez, Ian H.",0,1,0,1,1,1,0,1,0,0,1,1,5,2,7,3,2,5,0.5833333333333334
614,2395834839,"Lantinay, Sean O.",1,1,1,0,1,1,1,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
615,2331801687,"Publico, Thomas O.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
616,2214324917,"Merina, Jessa O.",1,0,0,0,0,1,0,1,0,0,1,1,3,2,5,5,2,7,0.4166666666666667
617,2229962797,"Salazar, Daniel F.",0,1,1,1,1,1,0,1,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
618,2347799466,"Rivera, Thomas J.",1,0,1,1,0,1,0,1,0,1,0,0,5,1,6,3,3,6,0.5
619,2256729553,"Nuer, Alyssa D.",1,1,1,1,1,1,1,1,0,0,1,1,8,2,10,0,2,2,0.8333333333333334
620,2294324716,"Mendoza, Christian E.",1,1,1,1,1,1,1,1,1,0,1,1,8,3,11,0,1,1,0.9166666666666666
621,2253112254,"Publico, John E.",0,0,1,1,0,0,0,0,0,1,1,0,2,2,4,6,2,8,0.3333333333333333
622,2363061213,"Albarracin, Winchel H.",0,1,0,0,1,0,1,1,1,1,1,1,4,4,8,4,0,4,0.6666666666666666
623,2239415296,"Ramos, Juvel D.",1,0,1,1,1,1,1,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
624,2265120937,"Dela Cerna, Patrick J.",1,1,1,1,1,1,0,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
625,2373140982,"Tilanduca, Thomas G.",1,1,0,0,1,1,1,1,1,0,1,0,6,2,8,2,2,4,0.6666666666666666
626,2366169524,"Delfin, Lance L.",0,1,1,0,1,0,0,1,1,1,1,0,4,3,7,4,1,5,0.5833333333333334
627,2395769625,"Cruz, Mark J.",0,1,1,1,1,1,1,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
628,2286880287,"Bautista, Patrick E.",0,1,1,1,0,1,1,0,0,0,1,1,5,2,7,3,2,5,0.5833333333333334
629,2261795999,"Salto, Justine M.",1,0,0,1,1,0,0,1,1,1,0,1,4,3,7,4,1,5,0.5833333333333334
630,2335203202,"Dela Cerna, Trisha G.",1,1,0,1,1,1,0,1,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
631,2283943310,"Magante, Natalie N.",1,0,0,0,1,1,1,0,1,0,1,0,4,2,6,4,2,6,0.5
632,2323043911,"Rubio, Miguel E.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
633,2202345142,"Halinon, Franz K.",1,1,0,0,1,1,0,1,0,0,1,1,5,2,7,3,2,5,0.5833333333333334
634,2236427047,"Mendoza, Dean P.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
635,2358756150,"Garcia, Jaymarc E.",1,0,1,0,1,0,1,0,0,1,1,1,4,3,7,4,1,5,0.5833333333333334
636,2309885427,"Delfin, Mark J.",1,1,0,1,1,0,1,1,0,1,1,1,6,3,9,2,1,3,0.75
637,2347992495,"De Guzman, Jade C.",1,0,1,1,1,1,0,1,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
638,2398743392,"Uy, Kyle D.",1,1,0,1,1,1,1,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
639,2298668814,"Malana, Jaira H.",0,0,0,1,1,0,1,1,1,0,0,0,4,1,5,4,3,7,0.4166666666666667
640,2391210524,"Mendoza, John F.",1,1,1,0,1,1,1,1,0,1,0,1,7,2,9,1,2,3,0.75
641,2390601770,"Dela Cerna, Meljon K.",1,0,0,1,1,1,1,1,1,0,1,1,6,3,9,2,1,3,0.75
642,2330847235,"Maraon, Kyle C.",0,0,0,1,1,1,1,0,1,1,1,1,4,4,8,4,0,4,0.6666666666666666
643,2397557303,"Quimbo, Lance L.",1,0,1,0,0,1,1,1,1,1,1,0,5,3,8,3,1,4,0.6666666666666666
644,2313690346,"Dela Cerna, Princess P.",0,0,1,0,1,1,0,1,1,1,0,1,4,3,7,4,1,5,0.5833333333333334
645,2373193917,"Aquino, Franz F.",1,0,1,0,0,1,1,0,1,0,1,1,4,3,7,4,1,5,0.5833333333333334
646,2277571611,"Gumapac, Pia G.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
647,2298587336,"Delfin, Elisabeth F.",0,0,1,1,1,0,1,1,1,1,0,1,5,3,8,3,1,4,0.6666666666666666
648,2300430984,"Uy, Princess I.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
649,2311156605,"Quimbo, Nathan L.",0,0,1,1,1,1,1,0,0,1,0,1,5,2,7,3,2,5,0.5833333333333334
650,2240049205,"Cabuco, Meljon A.",0,1,0,1,1,1,1,0,1,1,1,1,5,4,9,3,0,3,0.75
651,2387374394,"Halinon, Jade E.",1,1,1,1,0,1,1,0,1,1,1,0,6,3,9,2,1,3,0.75
652,2222361867,"Santos, Sean J.",1,1,1,1,1,1,1,1,1,0,1,1,8,3,11,0,1,1,0.9166666666666666
653,2278560340,"Garcia, Carlo L.",1,1,1,0,1,1,0,1,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
654,2328205340,"Aquino, Miky L.",1,1,0,1,1,0,0,1,0,1,1,1,5,3,8,3,1,4,0.6666666666666666
